seed,task,split,episode,mu,compliance,curvature,fragility,texture,occlusion,noise,lag,texture_alias,slip_probability,slip_event,lead_time
7,wet_surface_transfer,low_signal_high_risk_shift,15,0.060000,0.561672,0.474955,0.457731,0.151976,0.246010,0.180734,0.177663,0.168346,0.775048,1,0.476452
7,wet_surface_transfer,low_signal_high_risk_shift,16,0.097455,0.633604,0.433197,0.496859,0.154648,0.240579,0.151429,0.199667,0.189646,0.911299,1,0.594447
7,wet_surface_transfer,low_signal_high_risk_shift,17,0.101980,0.640209,0.486256,0.507558,0.136398,0.235650,0.190349,0.190241,0.173074,0.915663,1,0.510727
7,wet_surface_transfer,low_signal_high_risk_shift,18,0.109503,0.645303,0.446322,0.480101,0.086947,0.247122,0.172739,0.190629,0.169344,0.873568,1,0.625738
7,wet_surface_transfer,low_signal_high_risk_shift,19,0.060000,0.581251,0.372831,0.471895,0.088712,0.211165,0.163653,0.191347,0.197279,0.817476,1,0.642255
7,wet_surface_transfer,low_signal_high_risk_shift,20,0.101239,0.589214,0.463930,0.495617,0.205308,0.291430,0.197766,0.186299,0.189658,0.807324,1,0.476712
7,wet_surface_transfer,low_signal_high_risk_shift,21,0.060000,0.591897,0.427969,0.482351,0.116685,0.186967,0.159094,0.192992,0.192276,0.865795,1,0.506315
7,wet_surface_transfer,low_signal_high_risk_shift,22,0.109408,0.623763,0.464552,0.493254,0.118056,0.263484,0.188023,0.172715,0.190315,0.831461,1,0.440967
7,wet_surface_transfer,low_signal_high_risk_shift,23,0.122709,0.568634,0.473933,0.544725,0.162997,0.241861,0.209240,0.184489,0.193771,0.796052,1,0.552997
7,wet_surface_transfer,low_signal_high_risk_shift,24,0.121864,0.706017,0.470675,0.527962,0.178905,0.242088,0.151345,0.155664,0.218880,0.890415,1,0.384651
7,wet_surface_transfer,low_signal_high_risk_shift,25,0.082439,0.621593,0.427595,0.491784,0.106342,0.245771,0.171262,0.178018,0.170070,0.897542,1,0.515468
7,wet_surface_transfer,low_signal_high_risk_shift,26,0.060000,0.450957,0.464057,0.471944,0.121992,0.259279,0.200469,0.185080,0.213940,0.871310,1,0.545186
7,wet_surface_transfer,low_signal_high_risk_shift,27,0.060000,0.560953,0.462318,0.553179,0.153688,0.233861,0.219915,0.175192,0.171473,0.867559,0,0.409101
7,wet_surface_transfer,low_signal_high_risk_shift,28,0.060000,0.546326,0.398562,0.494618,0.020000,0.252150,0.186399,0.203321,0.199682,0.925118,1,0.361589
7,wet_surface_transfer,low_signal_high_risk_shift,29,0.063057,0.627230,0.429954,0.512063,0.096436,0.223015,0.177110,0.174196,0.197185,0.933610,1,0.598863
7,wet_surface_transfer,low_signal_high_risk_shift,30,0.122203,0.678102,0.437343,0.447581,0.170718,0.231282,0.167542,0.197670,0.198060,0.844695,0,0.566922
7,wet_surface_transfer,low_signal_high_risk_shift,31,0.108480,0.551237,0.400580,0.541726,0.107220,0.260186,0.191871,0.188137,0.168221,0.772260,0,0.573820
7,wet_surface_transfer,combined_hard_shift,0,0.060000,0.697639,0.369487,0.469755,0.229868,0.179395,0.187268,0.206220,0.240359,0.926109,1,0.598571
7,wet_surface_transfer,combined_hard_shift,1,0.158510,0.629559,0.471750,0.475577,0.144215,0.186937,0.222787,0.210173,0.231473,0.788112,1,0.523886
7,wet_surface_transfer,combined_hard_shift,2,0.060000,0.615856,0.410387,0.473837,0.208682,0.179906,0.159196,0.197610,0.227798,0.918414,1,0.488467
7,wet_surface_transfer,combined_hard_shift,3,0.060000,0.667141,0.384847,0.452886,0.171962,0.177746,0.181641,0.182288,0.256552,0.895648,1,0.547683
7,wet_surface_transfer,combined_hard_shift,4,0.060000,0.568376,0.454216,0.442236,0.178973,0.221413,0.222935,0.202971,0.218049,0.910403,1,0.526327
7,wet_surface_transfer,combined_hard_shift,5,0.110659,0.599366,0.452894,0.537485,0.186792,0.197938,0.222733,0.188144,0.219223,0.925269,1,0.392433
7,wet_surface_transfer,combined_hard_shift,6,0.107469,0.620938,0.458139,0.526787,0.133706,0.140980,0.187949,0.176525,0.198115,0.863335,1,0.491222
7,wet_surface_transfer,combined_hard_shift,7,0.126582,0.594848,0.458178,0.502089,0.081649,0.167892,0.190650,0.197749,0.238506,0.894261,1,0.432379
7,wet_surface_transfer,combined_hard_shift,8,0.143766,0.603528,0.479487,0.550676,0.091499,0.213505,0.189638,0.222026,0.203357,0.881753,0,0.468499
7,wet_surface_transfer,combined_hard_shift,9,0.136332,0.601885,0.476240,0.536227,0.108281,0.167849,0.175030,0.177539,0.224494,0.903321,1,0.507896
7,wet_surface_transfer,combined_hard_shift,10,0.142377,0.586882,0.463827,0.419386,0.218026,0.173551,0.165365,0.169835,0.258938,0.799364,1,0.462271
7,wet_surface_transfer,combined_hard_shift,11,0.060000,0.610715,0.441807,0.475981,0.135107,0.162747,0.179081,0.202082,0.250293,0.914592,1,0.469893
7,wet_surface_transfer,combined_hard_shift,12,0.092343,0.550014,0.464460,0.488871,0.195105,0.183265,0.171288,0.197449,0.238394,0.860592,1,0.441568
7,wet_surface_transfer,combined_hard_shift,13,0.060000,0.562520,0.442316,0.502384,0.207791,0.189594,0.186284,0.208587,0.217955,0.880517,1,0.533355
7,wet_surface_transfer,combined_hard_shift,14,0.129390,0.642548,0.508812,0.556228,0.120448,0.196847,0.190322,0.191130,0.208684,0.738807,1,0.518314
7,wet_surface_transfer,combined_hard_shift,15,0.060000,0.617865,0.462252,0.513674,0.194587,0.172800,0.220454,0.215554,0.235789,0.906610,1,0.527929
7,wet_surface_transfer,combined_hard_shift,16,0.109670,0.627993,0.438591,0.443715,0.093153,0.166480,0.208300,0.193033,0.222948,0.904112,0,0.492664
7,wet_surface_transfer,combined_hard_shift,17,0.088172,0.661342,0.427575,0.470902,0.095357,0.164382,0.216143,0.204995,0.264813,0.879737,1,0.494936
7,wet_surface_transfer,combined_hard_shift,18,0.136339,0.630896,0.493082,0.469289,0.181877,0.218983,0.199176,0.218187,0.229106,0.758664,1,0.485693
7,wet_surface_transfer,combined_hard_shift,19,0.096846,0.646994,0.464882,0.459762,0.081072,0.165171,0.165801,0.201396,0.233096,0.910071,1,0.459427
7,wet_surface_transfer,combined_hard_shift,20,0.075295,0.633560,0.437596,0.447137,0.029599,0.214472,0.202037,0.182055,0.226932,0.873926,1,0.608295
7,wet_surface_transfer,combined_hard_shift,21,0.066237,0.537962,0.442037,0.499792,0.103122,0.185810,0.195414,0.204472,0.215620,0.928656,1,0.435925
7,wet_surface_transfer,combined_hard_shift,22,0.126199,0.527752,0.428864,0.427875,0.210843,0.151796,0.189975,0.192725,0.251184,0.907452,0,0.397070
7,wet_surface_transfer,combined_hard_shift,23,0.182503,0.554208,0.468284,0.533591,0.040887,0.128722,0.201717,0.193142,0.215891,0.870638,1,0.556702
7,wet_surface_transfer,combined_hard_shift,24,0.108349,0.639066,0.467414,0.496661,0.118441,0.191251,0.180484,0.196493,0.254835,0.930793,1,0.340586
7,wet_surface_transfer,combined_hard_shift,25,0.069348,0.605094,0.402492,0.461182,0.194287,0.167249,0.186117,0.191145,0.232661,0.822148,1,0.486979
7,wet_surface_transfer,combined_hard_shift,26,0.060000,0.596310,0.368089,0.484296,0.158507,0.172100,0.189377,0.205060,0.225420,0.889939,1,0.471739
7,wet_surface_transfer,combined_hard_shift,27,0.256625,0.602984,0.341497,0.540160,0.131318,0.189302,0.206598,0.220793,0.184517,0.790272,1,0.525168
7,wet_surface_transfer,combined_hard_shift,28,0.177914,0.635100,0.466400,0.483586,0.182900,0.175032,0.218025,0.201352,0.136425,0.841115,1,0.497632
7,wet_surface_transfer,combined_hard_shift,29,0.060000,0.551481,0.465000,0.475224,0.133338,0.191247,0.203145,0.186942,0.239412,0.895548,1,0.498120
7,wet_surface_transfer,combined_hard_shift,30,0.097530,0.679095,0.420376,0.459666,0.088825,0.195820,0.229865,0.189444,0.232488,0.932951,1,0.566687
7,wet_surface_transfer,combined_hard_shift,31,0.136399,0.652293,0.414780,0.511009,0.128512,0.203613,0.189942,0.177012,0.220728,0.890561,1,0.478797
8,smooth_low_friction_pick,nominal_precontact,0,0.309468,0.211335,0.293937,0.255251,0.181681,0.000000,0.000000,0.005505,0.000000,0.624314,0,0.712772
8,smooth_low_friction_pick,nominal_precontact,1,0.317764,0.256646,0.261553,0.356601,0.254191,0.000000,0.000000,0.024912,0.041603,0.432985,0,0.829456
8,smooth_low_friction_pick,nominal_precontact,2,0.347562,0.235802,0.259941,0.205664,0.307508,0.000000,0.000000,0.000000,0.022398,0.432351,0,0.856403
8,smooth_low_friction_pick,nominal_precontact,3,0.282749,0.178318,0.247900,0.287854,0.221882,0.000000,0.000000,0.013556,0.000000,0.623513,1,0.755239
8,smooth_low_friction_pick,nominal_precontact,4,0.276489,0.216799,0.288103,0.259309,0.147492,0.000000,0.000000,0.000000,0.020034,0.722803,1,0.814369
8,smooth_low_friction_pick,nominal_precontact,5,0.428152,0.315381,0.256688,0.276018,0.091856,0.000000,0.015712,0.008956,0.040468,0.504877,0,0.779828
8,smooth_low_friction_pick,nominal_precontact,6,0.320607,0.169046,0.262552,0.292365,0.174213,0.045174,0.000335,0.019208,0.003868,0.473578,1,0.828252
8,smooth_low_friction_pick,nominal_precontact,7,0.390836,0.176596,0.236255,0.201260,0.287006,0.015458,0.002967,0.004416,0.018478,0.678032,1,0.746050
8,smooth_low_friction_pick,nominal_precontact,8,0.348237,0.233191,0.218862,0.285216,0.205998,0.000000,0.015586,0.000000,0.000000,0.486004,0,0.720120
8,smooth_low_friction_pick,nominal_precontact,9,0.312105,0.214315,0.233333,0.286351,0.261536,0.011874,0.008354,0.018516,0.020030,0.560987,0,0.728844
8,smooth_low_friction_pick,nominal_precontact,10,0.360459,0.303865,0.205954,0.269107,0.243734,0.000000,0.016495,0.002830,0.000000,0.570471,0,0.640710
8,smooth_low_friction_pick,nominal_precontact,11,0.305731,0.220010,0.204719,0.268377,0.188814,0.013705,0.000000,0.000000,0.029351,0.639312,0,0.726654
8,smooth_low_friction_pick,nominal_precontact,12,0.444699,0.317308,0.296391,0.336390,0.199837,0.008462,0.015733,0.028292,0.000000,0.453598,1,0.773534
8,smooth_low_friction_pick,nominal_precontact,13,0.385682,0.143764,0.239798,0.271031,0.248335,0.000000,0.000000,0.000000,0.010599,0.415735,1,0.925183
8,smooth_low_friction_pick,nominal_precontact,14,0.291305,0.144656,0.269664,0.297716,0.069975,0.009881,0.000000,0.000000,0.042809,0.743329,1,0.852132
8,smooth_low_friction_pick,nominal_precontact,15,0.410104,0.221664,0.250829,0.216016,0.255344,0.000000,0.021064,0.000000,0.009208,0.485024,0,0.812443
8,smooth_low_friction_pick,nominal_precontact,16,0.373275,0.176376,0.235554,0.319111,0.224471,0.040210,0.000000,0.012575,0.006880,0.567154,0,0.737045
8,smooth_low_friction_pick,nominal_precontact,17,0.358724,0.228921,0.218827,0.234528,0.235800,0.003931,0.000000,0.000000,0.000000,0.597987,0,0.791725
8,smooth_low_friction_pick,nominal_precontact,18,0.302280,0.212764,0.262221,0.287214,0.231378,0.013678,0.020873,0.000000,0.000835,0.414191,0,0.859342
8,smooth_low_friction_pick,nominal_precontact,19,0.314598,0.218751,0.255741,0.246051,0.173572,0.000000,0.000000,0.007273,0.009023,0.473296,1,0.898625
8,smooth_low_friction_pick,nominal_precontact,20,0.362772,0.218965,0.265489,0.264052,0.190231,0.010538,0.000000,0.000000,0.036641,0.489386,1,0.786091
8,smooth_low_friction_pick,nominal_precontact,21,0.293195,0.207719,0.139669,0.318673,0.257058,0.000000,0.000000,0.015373,0.002119,0.487111,1,0.828558
8,smooth_low_friction_pick,nominal_precontact,22,0.352465,0.211410,0.216585,0.329278,0.110904,0.000000,0.000000,0.000000,0.000000,0.689092,0,0.744148
8,smooth_low_friction_pick,nominal_precontact,23,0.375948,0.187587,0.265681,0.241629,0.199119,0.025465,0.004266,0.020027,0.000000,0.463449,1,0.936082
8,smooth_low_friction_pick,nominal_precontact,24,0.359573,0.257264,0.220138,0.292266,0.152966,0.038182,0.000000,0.036465,0.000000,0.419496,1,0.770002
8,smooth_low_friction_pick,nominal_precontact,25,0.251303,0.146340,0.222722,0.288599,0.158731,0.000752,0.014025,0.000000,0.000000,0.745782,1,0.708820
8,smooth_low_friction_pick,nominal_precontact,26,0.252887,0.187314,0.207354,0.247179,0.212054,0.000000,0.000000,0.035633,0.000000,0.594515,0,0.718910
8,smooth_low_friction_pick,nominal_precontact,27,0.329800,0.210709,0.239293,0.267360,0.159503,0.030011,0.001304,0.003078,0.000000,0.742839,1,0.709297
8,smooth_low_friction_pick,nominal_precontact,28,0.305284,0.288475,0.266380,0.343706,0.118089,0.033699,0.000000,0.000000,0.000000,0.681813,1,0.701889
8,smooth_low_friction_pick,nominal_precontact,29,0.336981,0.256271,0.293580,0.285206,0.198513,0.021655,0.013446,0.000000,0.004543,0.668743,1,0.694318
8,smooth_low_friction_pick,nominal_precontact,30,0.355469,0.266384,0.311529,0.301330,0.082780,0.008392,0.000000,0.016164,0.003158,0.643035,0,0.853609
8,smooth_low_friction_pick,nominal_precontact,31,0.385873,0.240286,0.250635,0.290781,0.204262,0.004529,0.010209,0.000000,0.024403,0.497542,0,0.671931
8,smooth_low_friction_pick,low_friction_shift,0,0.177712,0.225876,0.245853,0.296182,0.233329,0.007635,0.037160,0.043770,0.033634,0.758952,0,0.856404
8,smooth_low_friction_pick,low_friction_shift,1,0.192681,0.237375,0.282554,0.183310,0.172271,0.055460,0.011988,0.054948,0.031903,0.702971,1,0.779332
8,smooth_low_friction_pick,low_friction_shift,2,0.158182,0.323492,0.170745,0.246095,0.211724,0.039732,0.023347,0.030505,0.067843,0.797803,1,0.786189
8,smooth_low_friction_pick,low_friction_shift,3,0.107701,0.317731,0.240829,0.201158,0.164802,0.015358,0.012756,0.057882,0.029172,0.803151,1,0.653588
8,smooth_low_friction_pick,low_friction_shift,4,0.162516,0.220348,0.278772,0.224111,0.220999,0.047849,0.021631,0.052467,0.000000,0.702431,0,0.770180
8,smooth_low_friction_pick,low_friction_shift,5,0.124398,0.185187,0.233252,0.254568,0.177631,0.012654,0.024338,0.029371,0.031832,0.804881,1,0.786614
8,smooth_low_friction_pick,low_friction_shift,6,0.198294,0.201647,0.249565,0.197127,0.162558,0.049795,0.060662,0.012269,0.043128,0.558632,0,0.678127
8,smooth_low_friction_pick,low_friction_shift,7,0.176150,0.275407,0.223406,0.214422,0.311237,0.035337,0.061434,0.038347,0.014702,0.670874,1,0.728356
8,smooth_low_friction_pick,low_friction_shift,8,0.120751,0.227142,0.266787,0.274884,0.175825,0.032513,0.048283,0.019375,0.033234,0.669595,1,0.781318
8,smooth_low_friction_pick,low_friction_shift,9,0.180784,0.251087,0.212298,0.269488,0.250830,0.064770,0.026764,0.058250,0.000000,0.713133,1,0.720162
8,smooth_low_friction_pick,low_friction_shift,10,0.249875,0.292127,0.211560,0.251710,0.272232,0.029010,0.038873,0.090920,0.008859,0.688680,1,0.708268
8,smooth_low_friction_pick,low_friction_shift,11,0.189738,0.254478,0.216617,0.308612,0.131737,0.050043,0.016694,0.021107,0.007471,0.782417,1,0.799783
8,smooth_low_friction_pick,low_friction_shift,12,0.123617,0.213948,0.239856,0.239122,0.228755,0.046997,0.072874,0.035838,0.004594,0.746266,1,0.617605
8,smooth_low_friction_pick,low_friction_shift,13,0.190116,0.256465,0.249594,0.348570,0.189870,0.080530,0.024545,0.035273,0.000000,0.708602,1,0.749204
8,smooth_low_friction_pick,low_friction_shift,14,0.119294,0.326559,0.230931,0.281484,0.234958,0.057264,0.047390,0.034822,0.042596,0.641973,0,0.732520
8,smooth_low_friction_pick,low_friction_shift,15,0.170753,0.194431,0.285752,0.318561,0.097343,0.058694,0.023329,0.034107,0.000000,0.666044,1,0.662207
8,smooth_low_friction_pick,low_friction_shift,16,0.082770,0.259916,0.238729,0.330504,0.136336,0.023519,0.061157,0.032238,0.000000,0.874195,1,0.704082
8,smooth_low_friction_pick,low_friction_shift,17,0.089265,0.236039,0.274788,0.323970,0.210914,0.025265,0.008096,0.034094,0.023182,0.814302,0,0.667330
8,smooth_low_friction_pick,low_friction_shift,18,0.130250,0.221918,0.218044,0.258399,0.222765,0.016427,0.028639,0.022133,0.018984,0.606158,0,0.743036
8,smooth_low_friction_pick,low_friction_shift,19,0.210069,0.202622,0.256117,0.293594,0.207551,0.058613,0.030835,0.071340,0.036325,0.650212,1,0.774601
8,smooth_low_friction_pick,low_friction_shift,20,0.291932,0.224045,0.311429,0.263670,0.136763,0.066412,0.002873,0.064301,0.057229,0.644012,1,0.760664
8,smooth_low_friction_pick,low_friction_shift,21,0.195846,0.228724,0.186438,0.291429,0.132562,0.049093,0.031701,0.053884,0.087086,0.766423,1,0.609675
8,smooth_low_friction_pick,low_friction_shift,22,0.106270,0.172642,0.252626,0.254261,0.107351,0.047948,0.065623,0.045361,0.000000,0.783427,1,0.673548
8,smooth_low_friction_pick,low_friction_shift,23,0.119638,0.217371,0.215330,0.261808,0.132288,0.067128,0.032134,0.026346,0.008965,0.777358,1,0.812238
8,smooth_low_friction_pick,low_friction_shift,24,0.123436,0.190337,0.248796,0.373503,0.051348,0.094760,0.030963,0.050954,0.000000,0.784217,1,0.722578
8,smooth_low_friction_pick,low_friction_shift,25,0.111065,0.237045,0.252868,0.254971,0.227614,0.015548,0.042963,0.028904,0.061108,0.660806,0,0.724511
8,smooth_low_friction_pick,low_friction_shift,26,0.178940,0.272303,0.210895,0.312140,0.129067,0.057307,0.013697,0.011096,0.012149,0.624363,0,0.835328
8,smooth_low_friction_pick,low_friction_shift,27,0.092463,0.285333,0.238753,0.264436,0.259979,0.047683,0.038527,0.021518,0.000000,0.854215,1,0.666925
8,smooth_low_friction_pick,low_friction_shift,28,0.163703,0.214941,0.187225,0.233600,0.188203,0.040706,0.056921,0.010543,0.026907,0.648071,1,0.733695
8,smooth_low_friction_pick,low_friction_shift,29,0.209546,0.382507,0.186488,0.283453,0.214361,0.066253,0.010577,0.077132,0.027335,0.661541,0,0.676237
8,smooth_low_friction_pick,low_friction_shift,30,0.125686,0.261909,0.225797,0.244230,0.214840,0.060394,0.000000,0.042835,0.000000,0.586778,0,0.664767
8,smooth_low_friction_pick,low_friction_shift,31,0.239178,0.292388,0.282164,0.292494,0.068874,0.050395,0.039256,0.026239,0.032774,0.693707,1,0.717784
8,smooth_low_friction_pick,compliance_shift,0,0.325189,0.366135,0.296019,0.261615,0.075982,0.072280,0.046565,0.052346,0.062069,0.692677,0,0.703964
8,smooth_low_friction_pick,compliance_shift,1,0.301609,0.434184,0.242534,0.271583,0.273019,0.061748,0.047044,0.087221,0.038242,0.565537,1,0.728534
8,smooth_low_friction_pick,compliance_shift,2,0.287423,0.495003,0.281680,0.322120,0.119821,0.047909,0.004121,0.064065,0.078048,0.680828,0,0.655813
8,smooth_low_friction_pick,compliance_shift,3,0.267863,0.457119,0.249716,0.299318,0.215028,0.045432,0.001717,0.048017,0.041915,0.745221,1,0.664006
8,smooth_low_friction_pick,compliance_shift,4,0.327999,0.475640,0.237092,0.331742,0.220397,0.062428,0.054520,0.039904,0.046637,0.726565,1,0.775910
8,smooth_low_friction_pick,compliance_shift,5,0.318884,0.406161,0.262841,0.316339,0.087450,0.041450,0.031609,0.071393,0.000000,0.808473,1,0.652387
8,smooth_low_friction_pick,compliance_shift,6,0.390307,0.433613,0.278000,0.277978,0.175449,0.054577,0.024113,0.068176,0.038811,0.657349,0,0.777110
8,smooth_low_friction_pick,compliance_shift,7,0.357064,0.474628,0.248975,0.270561,0.059229,0.068984,0.022542,0.070060,0.035874,0.607583,0,0.653153
8,smooth_low_friction_pick,compliance_shift,8,0.291638,0.476298,0.219687,0.268290,0.218052,0.050099,0.003934,0.071340,0.055899,0.624944,0,0.694977
8,smooth_low_friction_pick,compliance_shift,9,0.238718,0.452329,0.244823,0.289737,0.074163,0.034794,0.076559,0.091851,0.039692,0.725212,1,0.764109
8,smooth_low_friction_pick,compliance_shift,10,0.318084,0.412914,0.222937,0.220407,0.220165,0.071633,0.044056,0.053402,0.059346,0.755247,1,0.712978
8,smooth_low_friction_pick,compliance_shift,11,0.214068,0.461566,0.215218,0.250324,0.198571,0.042736,0.018806,0.036932,0.025023,0.656955,0,0.705590
8,smooth_low_friction_pick,compliance_shift,12,0.269123,0.434885,0.198227,0.289783,0.140431,0.034286,0.066141,0.079458,0.076718,0.756490,1,0.629679
8,smooth_low_friction_pick,compliance_shift,13,0.237093,0.449968,0.291453,0.233964,0.157959,0.031991,0.030134,0.051632,0.032234,0.719936,0,0.773089
8,smooth_low_friction_pick,compliance_shift,14,0.251344,0.422807,0.213922,0.221019,0.161782,0.050204,0.059076,0.076076,0.075802,0.624724,1,0.737662
8,smooth_low_friction_pick,compliance_shift,15,0.269522,0.484560,0.256693,0.283640,0.230088,0.068850,0.055891,0.074919,0.087240,0.764482,1,0.700934
8,smooth_low_friction_pick,compliance_shift,16,0.313553,0.437705,0.217637,0.210333,0.174325,0.048522,0.043048,0.086760,0.034326,0.778025,1,0.701660
8,smooth_low_friction_pick,compliance_shift,17,0.238972,0.453097,0.243309,0.241709,0.166856,0.071538,0.000000,0.094528,0.060310,0.646944,1,0.732524
8,smooth_low_friction_pick,compliance_shift,18,0.334499,0.410649,0.210877,0.223941,0.224096,0.091861,0.024477,0.045329,0.016399,0.490453,1,0.818846
